place_id,author_name,language,original_language,rating,relative_time_description,text,time,translated,food,service,atmosphere
ChIJ7R3YNUrOFkcRP1uGyWcR6Bo,Alberto Migliorini,en,en,5,2 years ago,"Cheap local good food, and very gentle service!",1655038732,False
ChIJ7R3YNUrOFkcRP1uGyWcR6Bo,Marie Jírová,en,en,5,2 years ago,"Small lunchroom with good prices. They offer traditional polish/silesian food. They give a discount for students, but only for a main dish (not if you buy just soup).",1652439648,False
ChIJr6PwzuHLFkcRUeBUrcAfTUo,Edgaras Gaučys,en,en,5,2 months ago,Very delicious food and friendly staff:),1723746354,False
ChIJr6PwzuHLFkcRUeBUrcAfTUo,Justyna Kocjan,,,4,a month ago,,1727690457,False
ChIJr6PwzuHLFkcRUeBUrcAfTUo,Anna Pedrys,en-US,pl,4,in the last week,"Those who have been associated with Mikołów for years know that in this location you could eat in several restaurants. This one is undoubtedly the best of them. The zone has a disenchanted interior, cozy yet modern, I especially like the installation with Tanka Tyskie. We were assigned a cozy and comfortable seat, and since we went during Restaurant Week, we were not given a menu. I would describe the pace of service as average, no dishes were served from a machine, but we didn't have to wait long enough to feel nervous. The waitress serving us was polite and presented the dishes in a casual manner.

One star is deducted for the vegetarian menu, with particular mention of the watermelon steak. Unfortunately, this dish is simply not good, the watermelon is too soft after processing, and it tastes strange when combined with spices. However, the starters are ok. The dessert from the vegetarian menu is ok, but the starter is a matter of taste.

Delicious meat menu! From appetizer to dessert. The dumpling stuffed with meat was equally good (not on the Restaurant Week menu, ordered separately). In my opinion, a restaurant should focus on classic dishes with a slight twist, leave aside the variants such as watermelon steak and success is guaranteed.

Most of the guests of the place during our evening went to Strefa to have a beer/drink - which is a pity. The menu is extensive, there is also a breakfast menu.

We will definitely come back, we have already planned our next dishes :)",1729935053,True
ChIJr6PwzuHLFkcRUeBUrcAfTUo,Ki.,en-US,pl,4,2 months ago,"Nice decor, nice service, food served quickly.
The meals were okay, but not outstanding or very tasty.
The duck is tasty, the noodles are slightly rubbery but tasty, the cabbage is tasteless (the kind made from water).
The burger was more done than the promised medium, the meat was very tight and dry. I'd rather give it a 3 for the food, but considering the whole thing it would be a bit unfair, so I'm giving it a 4.",1723022365,True
ChIJr6PwzuHLFkcRUeBUrcAfTUo,Wiktor M,en-US,pl,5,5 months ago,"We had dinner on Sunday and we were satisfied. Maybe it won't be our number one in Mikołów, but overall it is very, very good. The service is very nice, the interior design and atmosphere are fantastic. The prices are Mikolow's. And the food, so we ate a beef burger and a pulled pork burger and both were very tasty, the nuggets for my son were also very good. There could only be a little more sauce on the burger, but that's a detail. The beer from the tank is amazing. I recommend!",1717334559,True
ChIJxcBoKznOFkcRl-0G4_Zxsk4,Alex FT,en,en,5,7 months ago,"This indian restaurant was recommended to us by some local guys. We were there with 6 people without a reservation during the iem katowice and they were very happy about out visit

The indian fodd was really fantastic and absolutely worth the money!",1710259061,False
ChIJxcBoKznOFkcRl-0G4_Zxsk4,ABDULAZIZ RAHMAH,en-Arab,en-Arab,4,a week ago,مطعم هندي في كاتوفيتسي برياني دجاج حلو و بترجكن و تكا دجاج والاجواء حلوه والموظفين بشوشين,1729189975,False
ChIJxcBoKznOFkcRl-0G4_Zxsk4,Muhammad Mahfuzur Rahman,en,en,5,4 years ago,"One of the best restaurants in Poland that offers South Asian cuisine. It remains occupied almost all the time particularly during the peak hours for lunch and dinner. The management is very efficient and friendly. The kitchen is prompt, the dishes are delicious. It offers take away, takes order over phone and delivers as well. Among many items, I like the grilled items and the ruti, particularly the one made of whole grain wheat.",1573760875,False
ChIJxcBoKznOFkcRl-0G4_Zxsk4,Pankaj Kumar,en,en,4,a year ago,"I tried Chicken Biryani. It was decent. Portion was good and enough for 1.5 people. Decor is good. Service is average. Was little hot inside. Little away from Rynek(about 500m), slighty costlier.",1687695677,False
ChIJxcBoKznOFkcRl-0G4_Zxsk4,Mohit,en,en,1,2 years ago,"The main thing about a good restaurant to maintain the same quality taste and well customer behavior. But today I got much disappointed, seriously it was not a good experience.
However I visited to make a good review post for my beloved dish Malai Kofta, as per based on my last time experience. Even I had personally recommended it to several friends and colleagues in Poland.
But my experience of today, I felt insulted and cheated completely as a customer. Firstly I didn't felt it as Malai kofta, which was earlier used to be filled with cheese and cashew nuts (even mentioned in menu details). Secondly today I was alone so there was no one to ask you if everything is okay with food or not, you have to go your own to find someone to ask you. They don't care if you are alone customer or only few. They will take care only if it's well crowded. This happens when the rating goes higher and when you becomes a brand value.
Much disappointed because it's an Indian restaurant, where a Indian goes with lots of emotions and feelings ☹️😡",1656104444,False
ChIJKa0rO7vPFkcRz7rFUBjyRVs,Mark Loboda,en,en,3,2 months ago,"See food pasta was spoiled with cheese and way too much olive oil,steak nothing to be excited. Best what we have today was fried calamari. Don’t know how people can say this restaurant is one of the best in Katowice.",1723477673,False
ChIJKa0rO7vPFkcRz7rFUBjyRVs,Halina Cross,en,en,5,3 months ago,Step into this fantastic restaurant and treat yourself to delectable dishes and top-notch service. Not to mention the gorgeous view of the lake! It's a feast for all your senses. Highly recommend A++,1722081710,False
ChIJKa0rO7vPFkcRz7rFUBjyRVs,wanzhiwanzhi zheng,en,en,1,5 months ago,The best Italian restaurant? Very disappointed. I ordered a steak with salad for 320zl. The beef was just average. Especially the salad was disgusting. Greasy and not fresh. Doesn't the chef understand the meaning of salad as a side dish? I need a freshing salad instead of a greasy salad with butter left over from frying steak! I told the waiter but no response. It's really disgusting. Bad service and bad food. I don't understand what Polish people have a wrong perception of prices? This is the level of steak for 80 euros. The only thing worth mentioning is the location of the restaurant. Just have a cup of coffee and some dessert. Steak please stay away from this restaurant.,1715597457,False
ChIJKa0rO7vPFkcRz7rFUBjyRVs,Marta Villatoro,en,en,4,a year ago,"Food was very tasty, the portion was good. There are not so many options on the menu. Waiting time was long even tho it wasn’t crowded at the moment we visited. Necessary to make reservation before because during the weekends the area it’s pretty popular for locals so most places are full. The atmosphere was amazing with great views. Waitresses and waiter’s were nice and friendly. Clean, fancy and chill for a friend or family meeting.",1690885379,False
ChIJKa0rO7vPFkcRz7rFUBjyRVs,Pavel Šimšálek (siSQuo),en,en,5,2 months ago,Very nice atmosphere. Great food. We had a very tasty duck and a fantastic trout,1725014358,False
ChIJ7UX2PHvNFkcRXh4Y6T2yHgM,Olo Bolo,en,en,5,a year ago,Super !!,1697839819,False
ChIJ7UX2PHvNFkcRXh4Y6T2yHgM,Mieczyslaw Nocon,en,en,5,2 years ago,"Super, Super",1651897293,False
ChIJ7UX2PHvNFkcRXh4Y6T2yHgM,leszek,en-US,pl,5,3 months ago,"Very tasty dishes, everything is fresh, the soups are also tasty, the salmon is delicious, the roulade, dumplings and red cabbage are delicious.
I recommend",1720555895,True
ChIJ7UX2PHvNFkcRXh4Y6T2yHgM,Aleksandra Walkowiak,en-US,pl,1,2 months ago,"I do not recommend!
The fish was burnt after pointing it out to the waitress, who claims that she has no influence on what comes out of the kitchen. When I asked for a refund, the waitress gave me PLN 20 and took the fish off my plate while I was eating the fries, where I said I wouldn't eat it because it was inedible.",1724783241,True
ChIJ7UX2PHvNFkcRXh4Y6T2yHgM,blondii 00,en-US,pl,5,a month ago,"I have been a regular customer for many years and I can highly recommend this place. It is perfect for lunch, dinner and a weekend party.
My recommendations:
Mojito drink
Drink Raspberry kiss
Strawberry margherita drink
Warm apple pie
Tatar
Liver.
Service as always great!",1726759996,True
ChIJef10EUbOFkcR5FFRQiZlbtk,Anastasiia Vasalatii,en,en,4,5 months ago,"The Hungarian goulash was excellent. Large portion, tasty meat. But the meat plate was not very good - the sliced ​​sausages were not impressive (although it cost more than 40 zl), it was small and not varied. Overall we recommend the restaurant. the service is very pleasant.",1716133133,False
ChIJef10EUbOFkcR5FFRQiZlbtk,Sebastian,en,en,5,10 months ago,"During my recent visit to Restauracja Zaklęty Czardasz, I had the pleasure of experiencing some truly exceptional dishes. The highlight for me was the Hungarian-style potato pancake. This dish was a culinary masterpiece, boasting a perfectly crispy texture that contrasted beautifully with the creamy, tangy sour cream. Each bite was a delightful mix of crunch and smoothness, seasoned to perfection with a harmonious blend of spices that accentuated the natural flavors of the potato.

My friend opted for the Crispy Pork Loin accompanied by potatoes. This dish was a testament to the kitchen's skill in balancing flavors and textures. The pork loin was cooked to a succulent crispiness, enveloping a tender, juicy interior. Paired with well-seasoned, fluffy potatoes, it created a satisfying, hearty meal that left us both impressed.

The service at Restauracja Zaklęty Czardasz was equally commendable. The staff was attentive, friendly, and knowledgeable, making our dining experience smooth and enjoyable. They were quick to offer suggestions and ensure that all our needs were met promptly.

Restauracja Zaklęty Czardasz is a gem in Katowice, offering a delightful array of dishes that are both comforting and sophisticated. The quality of food and service makes it a highly recommended destination for anyone looking to enjoy a memorable meal.",1703938654,False
ChIJef10EUbOFkcR5FFRQiZlbtk,Lialy Blanco-Krawczyk,en,en,5,8 months ago,"Found a gem today! Delicious food, good service and nice atmosphere. We had the Hungarian style goulash, pork tenderloin with some sort of potato cake and winter teas. I enjoyed everything from start to finish and the portion size was just right. Can’t wait to come back 🤣",1708779141,False
ChIJef10EUbOFkcR5FFRQiZlbtk,Szuzanna Hangacsi,en,en,5,5 years ago,"Such a surprise this place :) food was delicious - we tried fish soup, goulash with galushki and budapest style tenderloin - they were really good, we did not expect so good prepared :)
Nice and good offer Hungarian wines as well.
Waiter was nice and kind.
Comparing the price and quality was are really good choice.
For sure we will be back :)",1544379456,False
