place_id,author_name,language,original_language,rating,relative_time_description,text,time,translated
ChIJjfN34YjMHkcRRHDS6GAKhI0,Mikko Rantala,en,en,5,3 months ago,"We went for lunch and sat outside. Had a mild incident with bee’s that went for a swim in our drinks (rest in peace). The staff got us a table inside and we got fresh drinks to replace the ones with drowned bee’s in them. All and all an excellent experience and I can highly recommend the place, thanks to awesome staff.",1721668536,False
ChIJjfN34YjMHkcRRHDS6GAKhI0,Emanuele Nocerino,en,en,5,5 months ago,"We really loved it, food is nice and prices in line to the city in my opinion, not cheat not that expensive (considering inflation unfortunately), we had the fixed menu ZEUS for 220 zloty including, 2 starters, 2 main dishes, dessert and half liter of wine, portion are pretty big.
We didn't  manage to finish all of it so they packed the remaining dishes nicely.",1715418665,False
ChIJjfN34YjMHkcRRHDS6GAKhI0,Ahmed Badri,en,en,4,2 months ago,"Delicious food with reasonable prices, and large portions.",1724612882,False
ChIJjfN34YjMHkcRRHDS6GAKhI0,Karolina Julia Sroka,en,en,5,9 months ago,"My favorite Greek restaurant in Warsaw ! Reminds me about Athens and Corfu.
Food is fresh and absolutely delicious! Not so expensive. Saffron tea is so delicious that is now one of my favorite.
Staff very friendly and helpful !",1705861554,False
ChIJjfN34YjMHkcRRHDS6GAKhI0,Сабина Т,en,en,5,11 months ago,"It’s my first Greek restaurant and I am absolutely pleased with the dishes ) we ordered a set for two and the portions impressed us : They were big and delicious. The seafood was cooked in a proper way. The price is ok, so we will definitely visit this place again .",1699434049,False
ChIJW_z0PvbMHkcRSxZZ-P-MOqU,Daniel Zou,en,en,2,4 months ago,"The taste of the food was off (balance between flavors such as sourness and the way it complements the meat). Mango sauce is sweet to the taste like it came from juice and the fajita chicken was over salted. Overall, the food is not authentic and could use some improvement on the culinary side. Other than that, the service & vibe is great.",1719318498,False
ChIJW_z0PvbMHkcRSxZZ-P-MOqU,Hédi Németh,en,en,5,3 months ago,"Great value for the price, we got a huge portion. Unfortunately they didn't have any fruity margaritas when we visited, which is a shame, but the traditional one was really good either way.

The atmosphere is amazing. The place is really well decorated and there aren't many people during weekdays.

As for taste, it's slightly above average. The ribs basically fell apart by themselves and the sauce was nice. The margarita and the lemonade tasted great too.",1719948301,False
ChIJW_z0PvbMHkcRSxZZ-P-MOqU,chetan bisht,en,en,2,2 months ago,"Worst burrito I have had. Trust me I know  Tex Mex food, I have lived in Texas for over 10 years and Tex mex was one of my favourite cusine. The tortilla at multiple places was uncooked and thick. Filling was tasteless . Please avoid !! What else can you expect from a place which says  - the client  is always wrong",1724939344,False
ChIJW_z0PvbMHkcRSxZZ-P-MOqU,Wayne A,en,en,4,7 months ago,"Great restaurant.

The food tasted like a Polish take on Mexican.

First, the food was good, just not as authentic as I prefer.

The restaurant was clean, and the  service was great.

The enchiladas were entomatados. Instead of a chili sauce, the enchiladas were served with a tomato sauce. The small side of beans were sweet, and had an unusual spice.

The photos were Mexican and nicely displayed.",1710783197,False
ChIJW_z0PvbMHkcRSxZZ-P-MOqU,Milda K.,en,en,5,3 months ago,"It's very tasty, but if you don't like spicy food, ask for it when ordering, and if you like it spicy, let the waitress know.",1721204444,False
ChIJW_z0PvbMHkcRYKgeyXla5Uk,Andreja Stojkovski,en,en,5,a month ago,"Very interesting atmosphere and setting of the restaurant. The food comes in portions of large and extra large. However, everything is so delicious that you would not stop eating until you finish the dish.",1727109251,False
ChIJW_z0PvbMHkcRYKgeyXla5Uk,Ofir Haba,en,en,5,6 months ago,"Great local food! We had the steak, schnitzel and duck and all where perfect with great side dishes we didn't even order",1714052567,False
ChIJW_z0PvbMHkcRYKgeyXla5Uk,Sebastian Vietzke,en,en,5,5 years ago,Awesome food with traditional and authentic polnish kitchen. Very nice staff and reasonable prices regarding the quality of the food. very good home made pierogi and extraordinary meat. make sure to check out the homemade vodka too!,1570295179,False
ChIJW_z0PvbMHkcRYKgeyXla5Uk,Lilena Talpa,en,en,5,12 months ago,Nice warm atmosphere. Food is good. Little English spoken but personnel very welcoming.,1699048010,False
ChIJW_z0PvbMHkcRYKgeyXla5Uk,Thomas Hollweg,en,en,5,a year ago,"It's a really nice restaurant in a basement. Very beautiful and authentic look. The service was great and kind. They had old-school live music.
We had potato sausage as a starter. Interesting and tasty.
The duck came without any sauce. It was new to me but still a good dish.
The zander war a very good choice.
In the restaurant you will see all kinds of locals. Students in groups and also older couples as well as families.
Highly recommended.",1667427265,False
ChIJFf0OnvTMHkcRS0np7zltxVc,Вікторія Макарова,en,en,5,6 months ago,"Great location and even better food! I think this is the perfect spot if you come to Warsaw for a first time, live in the center and have to spend some time before check-in😅
The food is tasty, seasonal menu is always interesting and full of dishes that you will definitely want to try.
This time we had ravioli with shrimps (they're just🤌chef's kiss), salad with grilled halloumi and pork in honey and soy sauce. Everything was great.
I also recommend to try their salad with salmon and sweet potato fries.
Nice service, the staff speaks English. Atmosphere is nice and chill, also the decor is fun.

P.S. Their cocktails are top-tier as well.",1714325841,False
ChIJFf0OnvTMHkcRS0np7zltxVc,Ivan,en,en,5,9 months ago,"We keep coming to this restaurant and the food seems to be always top-notch. Breakfast or lunch, you won't be disappointed. Great lunch specials as well",1705318226,False
ChIJFf0OnvTMHkcRS0np7zltxVc,bonnie kelly,en,en,5,a year ago,"What an incredible dining experience!!

While visiting my nephew and his family in Poland, we stopped at their favorite bistro - Bordo for lunch.

We selected from the seasonal menu where we enjoyed sipping on delicious watermelon lemonade so refreshing. My niece and I ate a fantastic asparagus and halloumi cheese salad.  My nephew enjoy the focaccia club sandwich and side order fries and my great niece loved her Alfredo fettuccine. The portion are plentiful so come with an appetite or be prepared to bring some food home.

We enjoyed the patio because it was a perfect day to sit and relax outside.  However, there is plenty of sitting inside dining with charming decor.

Our server - Karolina did an amazing job. Her food and drink recommendations were spot on. Her service was prompt and attentive.

Also note the breakfast deal here. My family highly recommends it!

If in Warsaw, this bistro is a must do.",1686135753,False
ChIJFf0OnvTMHkcRS0np7zltxVc,Daniel Hendo,en,en,5,2 months ago,"Absolutely wonderful establishment and very kind staff. Cheap drinks and eats, especially for such a central location, with plenty of foot traffic for people watching. Pavel is a particularly excellent human and catered to my every need. Will be back again, even if it is only for the kindliness and hospitable manner of the staff.",1725023300,False
ChIJFf0OnvTMHkcRS0np7zltxVc,Olesia Polishchuk,en,en,5,2 weeks ago,"Great restaurant! The food was delicious, and the service was friendly. Cozy atmosphere, and everything we tried was tasty. Highly recommend for a nice meal!",1728675866,False
ChIJv0QRf_HMHkcRv7d7R28ht3Q,T W,en,en,5,3 months ago,"Made a reservation for 7:30pm on a Sunday but didn’t realize they close at 8pm until I got there so it was my bad for misinterpreting their business hours when I made the reservation. When we arrived, the server warned us that they close at 8 and we would have to order right away since their kitchen was closing.  We didn’t have much time to look at the menu and was pressured to order right away.

We ordered the grilled octopus and an Australian NY Strip with a side of asparagus and to finish off, a creme brulee. While we were rushed to order, we weren’t rushed to finish the food. They allowed us to enjoy the food at our pace but we didn’t take our time since we knew they wanted to go home. The grilled octopus was delicious. Tender with the charcoal grilled taste. The steak was one of the most perfect medium rare steaks I’ve ever had and the flavour was amazing. The right balance of marbling to meat. The creme brulee was also pretty good although the compote was not needed.",1720459865,False
ChIJv0QRf_HMHkcRv7d7R28ht3Q,James Lee,en,en,5,3 months ago,"The steak is great, although I didn't take the picture of it. We (3 adults) had the rib eye (Polish, 28 days) and the New York steak (US). We still prefer the US steak.
Bone marrow is eye catching, but I personally don't like it that much. The veal sweetbreads are in smaller portion, but as good as other reviews.
Crème bule is tasty, and the raspberry trifle is also decent. However, I do expect more texture or even some sponge cake in it.",1722281561,False
ChIJv0QRf_HMHkcRv7d7R28ht3Q,Ewa Gooral,en,en,5,6 months ago,"Great steak restaurant with excellent appetizers. The variety of starters perfectly complements the main dishes. We loved veal sweetbreads (so soft) and roasted bone marrow - both on the pictures. Wine selection is very good, so you will be only dissappointed with prices. Otherwise, I recommend this place.",1713251045,False
